client Name & ID,State,Date,income,expense,tax
Sandwich Shop: 3,NY,2017-02-09,4746.1,3512.114,421.216375
Sandwich Shop: 3,CT,2017-02-11,4570.6,3382.244,290.23310000000004
Sandwich Shop: 3,NJ,2017-02-12,4493.9,3325.486,297.720875
Sandwich Shop: 3,NJ,2017-02-13,2977.0,2202.98,197.22625000000002
Sandwich Shop: 3,NY,2017-02-14,3518.1,2603.394,312.23137499999996
Sandwich Shop: 3,NJ,2017-02-17,2792.3,2066.302,184.989875
Sandwich Shop: 3,CT,2017-02-19,2736.5,2025.01,173.76775
Sandwich Shop: 3,NY,2017-02-20,4860.2,3596.548,431.34274999999997
Sandwich Shop: 3,NY,2017-02-22,2083.4,1541.7160000000001,184.90175
Sandwich Shop: 3,CT,2017-02-23,3805.0,2815.7,241.6175
Sandwich Shop: 3,CT,2017-02-24,2584.6,1912.6039999999998,164.1221
Sandwich Shop: 3,CT,2017-02-25,4086.4,3023.936,259.4864
Sandwich Shop: 3,NJ,2017-02-26,4475.2,3311.6479999999997,296.482
Sandwich Shop: 3,CT,2017-02-27,3832.8,2836.272,243.3828
Sandwich Shop: 3,NJ,2017-03-01,2619.7,1938.5779999999997,173.555125
Sandwich Shop: 3,CT,2017-03-03,2254.4,1668.256,143.1544
Sandwich Shop: 3,CT,2017-03-05,4714.0,3488.36,299.339
Sandwich Shop: 3,CT,2017-03-07,2686.6,1988.0839999999998,170.5991
Sandwich Shop: 3,NY,2017-03-09,4805.7,3556.218,426.50587499999995
Sandwich Shop: 3,CT,2017-03-10,4575.2,3385.6479999999997,290.5252
Sandwich Shop: 3,NJ,2017-03-14,3829.2,2833.6079999999997,253.6845
Sandwich Shop: 3,NY,2017-03-15,4873.2,3606.1679999999997,432.49649999999997
Sandwich Shop: 3,CT,2017-03-16,3876.7,2868.758,246.17045
Sandwich Shop: 3,NJ,2017-03-18,4043.2,2991.968,267.862
Sandwich Shop: 3,NY,2017-03-19,4548.8,3366.112,403.706
Sandwich Shop: 3,NJ,2017-03-22,4387.9,3247.046,290.698375
Sandwich Shop: 3,NY,2017-03-24,2886.9,2136.306,256.212375
Sandwich Shop: 3,CT,2017-03-27,3982.0,2946.68,252.857
Sandwich Shop: 3,NJ,2017-03-29,3125.1,2312.574,207.037875
Sandwich Shop: 3,NJ,2017-03-30,2734.3,2023.382,181.147375
Sandwich Shop: 3,CT,2017-04-02,3966.4,2935.136,251.8664
Sandwich Shop: 3,NY,2017-04-03,3823.6,2829.464,339.3445
Sandwich Shop: 3,NY,2017-04-04,4585.5,3393.27,406.963125
Sandwich Shop: 3,CT,2017-04-06,3500.2,2590.1479999999997,222.2627
Sandwich Shop: 3,NY,2017-04-07,2762.1,2043.954,245.136375
Sandwich Shop: 3,NY,2017-04-09,4895.8,3622.8920000000003,434.50225
Sandwich Shop: 3,CT,2017-04-10,2412.7,1785.398,153.20645
Sandwich Shop: 3,NY,2017-04-12,4318.5,3195.69,383.26687499999997
Sandwich Shop: 3,NY,2017-04-13,2333.4,1726.7160000000001,207.08925
Sandwich Shop: 3,NY,2017-04-14,4456.5,3297.81,395.514375
Sandwich Shop: 3,CT,2017-04-15,3067.8,2270.172,194.80530000000002
Sandwich Shop: 3,NJ,2017-04-17,4862.6,3598.324,322.14725000000004
Sandwich Shop: 3,NJ,2017-04-18,3491.2,2583.488,231.292
Sandwich Shop: 3,CT,2017-04-19,4387.9,3247.046,278.63165
Sandwich Shop: 3,CT,2017-04-21,4113.9,3044.2859999999996,261.23265
Sandwich Shop: 3,NY,2017-04-23,2372.2,1755.4279999999999,210.53274999999996
Sandwich Shop: 3,NJ,2017-04-24,2381.9,1762.606,157.80087500000002
Sandwich Shop: 3,CT,2017-04-25,3591.8,2657.9320000000002,228.07930000000002
Sandwich Shop: 3,CT,2017-04-27,2630.6,1946.644,167.0431
Sandwich Shop: 3,NJ,2017-05-03,2078.9,1538.386,137.727125
Sandwich Shop: 3,NY,2017-05-04,3072.7,2273.798,272.70212499999997
Sandwich Shop: 3,CT,2017-05-07,2127.5,1574.35,135.09625
Sandwich Shop: 3,CT,2017-05-08,4478.4,3314.0159999999996,284.3784
Sandwich Shop: 3,CT,2017-05-11,2165.5,1602.47,137.50925
Sandwich Shop: 3,NJ,2017-05-12,4197.0,3105.7799999999997,278.05125000000004
Sandwich Shop: 3,NJ,2017-05-13,4149.3,3070.482,274.89112500000005
Sandwich Shop: 3,NJ,2017-05-14,3411.3,2524.362,225.99862500000003
Sandwich Shop: 3,NY,2017-05-20,3857.8,2854.772,342.37975
Sandwich Shop: 3,NJ,2017-05-21,4996.5,3697.41,331.018125
Sandwich Shop: 3,NY,2017-05-22,3716.7,2750.3579999999997,329.85712499999994
Sandwich Shop: 3,NJ,2017-05-23,4553.3,3369.442,301.65612500000003
Sandwich Shop: 3,NJ,2017-05-26,3774.7,2793.278,250.073875
Sandwich Shop: 3,NJ,2017-05-27,3078.6,2278.1639999999998,203.95725000000002
Sandwich Shop: 3,CT,2017-05-28,2527.0,1869.98,160.46450000000002
Sandwich Shop: 3,NJ,2017-05-29,2209.7,1635.1779999999999,146.39262499999998
Sandwich Shop: 3,NJ,2017-06-01,2236.2,1654.7879999999998,148.14825
Sandwich Shop: 3,NJ,2017-06-02,2706.4,2002.736,179.299
Sandwich Shop: 3,NY,2017-06-03,3072.1,2273.354,272.648875
Sandwich Shop: 3,NY,2017-06-04,2835.8,2098.492,251.67725000000002
Sandwich Shop: 3,NY,2017-06-06,2583.6,1911.8639999999998,229.29449999999997
Sandwich Shop: 3,NY,2017-06-08,4328.4,3203.0159999999996,384.14549999999997
Sandwich Shop: 3,NY,2017-06-09,4786.7,3542.158,424.819625
Sandwich Shop: 3,NY,2017-06-10,2677.3,1981.202,237.610375
Sandwich Shop: 3,CT,2017-06-11,4720.1,3492.8740000000003,299.72635
Sandwich Shop: 3,NJ,2017-06-12,2238.1,1656.194,148.274125
Sandwich Shop: 3,NY,2017-06-13,2809.6,2079.104,249.35199999999998
Sandwich Shop: 3,NY,2017-06-16,2067.5,1529.95,183.490625
Sandwich Shop: 3,NY,2017-06-17,3839.3,2841.082,340.737875
Sandwich Shop: 3,NY,2017-06-19,4806.2,3556.5879999999997,426.55024999999995
Sandwich Shop: 3,CT,2017-06-24,2307.6,1707.624,146.5326
Sandwich Shop: 3,NY,2017-06-26,4059.2,3003.808,360.25399999999996
Sandwich Shop: 3,NY,2017-06-27,2953.8,2185.812,262.14975
Sandwich Shop: 3,NY,2017-06-30,2635.1,1949.974,233.86512499999998
Sandwich Shop: 3,CT,2017-07-01,2881.5,2132.31,182.97525
Sandwich Shop: 3,CT,2017-07-04,3141.0,2324.34,199.4535
Sandwich Shop: 3,NY,2017-07-05,3662.4,2710.176,325.038
Sandwich Shop: 3,CT,2017-07-06,2533.8,1875.0120000000002,160.89630000000002
Sandwich Shop: 3,NJ,2017-07-07,2659.4,1967.9560000000001,176.18525000000002
Sandwich Shop: 3,NY,2017-07-09,2099.1,1553.3339999999998,186.29512499999998
Sandwich Shop: 3,CT,2017-07-10,2229.0,1649.46,141.5415
Sandwich Shop: 3,NY,2017-07-12,4146.4,3068.336,367.99299999999994
Sandwich Shop: 3,NY,2017-07-13,3722.7,2754.798,330.38962499999997
Sandwich Shop: 3,NJ,2017-07-14,2664.6,1971.8039999999999,176.52975
Sandwich Shop: 3,NY,2017-07-15,4691.1,3471.414,416.335125
Sandwich Shop: 3,NJ,2017-07-16,2263.8,1675.2120000000002,149.97675
Sandwich Shop: 3,CT,2017-07-18,3485.5,2579.27,221.32925
Sandwich Shop: 3,NJ,2017-07-19,4250.8,3145.592,281.61550000000005
Sandwich Shop: 3,NJ,2017-07-21,4588.6,3395.5640000000003,303.99475000000007
Sandwich Shop: 3,NY,2017-07-22,4561.6,3375.5840000000003,404.842
Sandwich Shop: 3,NJ,2017-07-24,4562.1,3375.954,302.23912500000006
Sandwich Shop: 3,CT,2017-07-25,3219.5,2382.43,204.43825
Sandwich Shop: 3,CT,2017-07-26,2638.3,1952.342,167.53205000000003
Sandwich Shop: 3,NJ,2017-07-27,4385.9,3245.566,290.565875
Sandwich Shop: 3,NJ,2017-07-31,4025.4,2978.796,266.68275
Sandwich Shop: 3,NJ,2017-08-02,3766.1,2786.9139999999998,249.50412500000002
Sandwich Shop: 3,CT,2017-08-03,2457.3,1818.402,156.03855000000001
Sandwich Shop: 3,NY,2017-08-04,3479.1,2574.534,308.77012499999995
Sandwich Shop: 3,CT,2017-08-05,3047.2,2254.928,193.4972
Sandwich Shop: 3,NJ,2017-08-07,2583.2,1911.5679999999998,171.137
Sandwich Shop: 3,CT,2017-08-14,4418.7,3269.8379999999997,280.58745
Sandwich Shop: 3,CT,2017-08-15,3407.6,2521.624,216.3826
Sandwich Shop: 3,NY,2017-08-16,4516.5,3342.21,400.83937499999996
Sandwich Shop: 3,NJ,2017-08-17,2537.5,1877.75,168.109375
Sandwich Shop: 3,NY,2017-08-18,2506.6,1854.884,222.46075
Sandwich Shop: 3,CT,2017-08-19,2399.9,1775.9260000000002,152.39365
Sandwich Shop: 3,NY,2017-08-21,3852.9,2851.146,341.94487499999997
Sandwich Shop: 3,NJ,2017-08-23,3854.0,2851.96,255.32750000000001
Sandwich Shop: 3,NY,2017-08-24,2314.1,1712.434,205.37637499999997
Sandwich Shop: 3,CT,2017-08-25,2398.6,1774.964,152.3111
Sandwich Shop: 3,NJ,2017-08-26,3443.3,2548.042,228.11862500000004
Sandwich Shop: 3,NY,2017-08-27,2132.5,1578.05,189.25937499999998
Sandwich Shop: 3,NY,2017-08-28,3448.6,2551.964,306.06325
Sandwich Shop: 3,NJ,2017-08-31,2733.1,2022.494,181.06787500000002
Sandwich Shop: 3,CT,2017-09-06,3677.0,2720.98,233.4895
Sandwich Shop: 3,NY,2017-09-07,3980.2,2945.348,353.24274999999994
Sandwich Shop: 3,CT,2017-09-08,3564.7,2637.8779999999997,226.35845
Sandwich Shop: 3,NJ,2017-09-09,3303.5,2444.59,218.856875
Sandwich Shop: 3,NJ,2017-09-10,3428.6,2537.1639999999998,227.14475000000002
Sandwich Shop: 3,NY,2017-09-11,4158.9,3077.586,369.10237499999994
Sandwich Shop: 3,CT,2017-09-12,3857.9,2854.846,244.97665
Sandwich Shop: 3,NJ,2017-09-13,4145.1,3067.3740000000003,274.61287500000003
Sandwich Shop: 3,NJ,2017-09-14,3178.0,2351.72,210.54250000000002
Sandwich Shop: 3,NJ,2017-09-15,2872.0,2125.28,190.27
Sandwich Shop: 3,CT,2017-09-16,4602.4,3405.776,292.25239999999997
Sandwich Shop: 3,CT,2017-09-17,3613.9,2674.286,229.48265
Sandwich Shop: 3,CT,2017-09-20,4293.8,3177.4120000000003,272.6563
Sandwich Shop: 3,NJ,2017-09-21,3094.2,2289.7079999999996,204.99075
Sandwich Shop: 3,NJ,2017-09-24,4827.5,3572.35,319.82187500000003
Sandwich Shop: 3,NJ,2017-09-26,2163.4,1600.916,143.32525
Sandwich Shop: 3,CT,2017-09-29,4335.6,3208.344,275.3106
Sandwich Shop: 3,NJ,2017-10-01,3831.2,2835.0879999999997,253.817
Sandwich Shop: 3,NJ,2017-10-03,2965.1,2194.174,196.437875
Sandwich Shop: 3,CT,2017-10-04,2079.4,1538.756,132.0419
Sandwich Shop: 3,CT,2017-10-07,2622.5,1940.6499999999999,166.52875
Sandwich Shop: 3,NJ,2017-10-09,2036.0,1506.6399999999999,134.88500000000002
Sandwich Shop: 3,CT,2017-10-10,4120.6,3049.244,261.65810000000005
Sandwich Shop: 3,NY,2017-10-12,4609.1,3410.7340000000004,409.05762500000003
Sandwich Shop: 3,NJ,2017-10-13,2978.9,2204.386,197.35212500000003
Sandwich Shop: 3,CT,2017-10-15,3890.6,2879.044,247.0531
Sandwich Shop: 3,NJ,2017-10-18,4482.4,3316.9759999999997,296.959
Sandwich Shop: 3,NY,2017-10-19,2093.2,1548.9679999999998,185.77149999999997
Sandwich Shop: 3,NJ,2017-10-21,2446.3,1810.2620000000002,162.06737500000003
Sandwich Shop: 3,NY,2017-10-24,2159.2,1597.8079999999998,191.62899999999996
Sandwich Shop: 3,NJ,2017-10-26,2271.6,1680.984,150.4935
Sandwich Shop: 3,CT,2017-10-27,3440.7,2546.118,218.48444999999998
Sandwich Shop: 3,NY,2017-10-28,2850.9,2109.666,253.017375
Sandwich Shop: 3,NY,2017-10-30,2040.8,1510.192,181.12099999999998
Sandwich Shop: 3,NY,2017-10-31,3489.2,2582.008,309.6665
Sandwich Shop: 3,NJ,2017-11-01,3720.2,2752.948,246.46325
Sandwich Shop: 3,NY,2017-11-03,4852.0,3590.48,430.61499999999995
Sandwich Shop: 3,NY,2017-11-04,2700.1,1998.0739999999998,239.633875
Sandwich Shop: 3,NY,2017-11-05,2704.9,2001.626,240.059875
Sandwich Shop: 3,NJ,2017-11-06,2732.9,2022.346,181.05462500000002
Sandwich Shop: 3,CT,2017-11-08,3735.8,2764.492,237.22330000000002
Sandwich Shop: 3,NJ,2017-11-09,2866.1,2120.9139999999998,189.87912500000002
Sandwich Shop: 3,NJ,2017-11-10,4959.7,3670.178,328.580125
Sandwich Shop: 3,NJ,2017-11-12,2604.8,1927.5520000000001,172.568
Sandwich Shop: 3,NY,2017-11-13,2822.2,2088.428,250.47024999999996
Sandwich Shop: 3,NY,2017-11-17,4576.8,3386.832,406.191
Sandwich Shop: 3,CT,2017-11-18,2183.4,1615.7160000000001,138.6459
Sandwich Shop: 3,NJ,2017-11-21,2355.6,1743.144,156.0585
Sandwich Shop: 3,NJ,2017-11-22,4599.3,3403.482,304.70362500000005
Sandwich Shop: 3,NJ,2017-11-23,3968.1,2936.394,262.886625
Sandwich Shop: 3,NY,2017-11-24,4705.3,3481.922,417.595375
Sandwich Shop: 3,CT,2017-11-25,2340.5,1731.97,148.62175
Sandwich Shop: 3,NY,2017-11-26,3100.9,2294.666,275.204875
Sandwich Shop: 3,NJ,2017-11-27,3052.4,2258.776,202.22150000000002
Sandwich Shop: 3,CT,2017-11-28,3774.3,2792.982,239.66805000000002
Sandwich Shop: 3,NY,2017-11-30,3258.9,2411.5860000000002,289.227375
Sandwich Shop: 3,NY,2017-12-01,2113.0,1563.62,187.52875
Sandwich Shop: 3,NJ,2017-12-02,2966.4,2195.136,196.52400000000003
Sandwich Shop: 3,NJ,2017-12-03,2550.0,1887.0,168.9375
Sandwich Shop: 3,NY,2017-12-05,2425.1,1794.5739999999998,215.227625
Sandwich Shop: 3,CT,2017-12-07,4883.1,3613.494,310.07685000000004
Sandwich Shop: 3,NY,2017-12-10,3720.7,2753.3179999999998,330.21212499999996
Sandwich Shop: 3,NY,2017-12-11,2303.7,1704.7379999999998,204.45337499999997
Sandwich Shop: 3,NJ,2017-12-12,3770.5,2790.17,249.795625
Sandwich Shop: 3,CT,2017-12-14,3151.3,2331.962,200.10755
Sandwich Shop: 3,NY,2017-12-15,2009.8,1487.252,178.36974999999998
Sandwich Shop: 3,NY,2017-12-17,3519.5,2604.43,312.355625
Sandwich Shop: 3,NJ,2017-12-19,2805.6,2076.144,185.871
Sandwich Shop: 3,NJ,2017-12-20,4782.5,3539.05,316.840625
Sandwich Shop: 3,CT,2017-12-23,4674.1,3458.8340000000003,296.80535000000003
Sandwich Shop: 3,NJ,2017-12-24,3990.7,2953.118,264.383875
Sandwich Shop: 3,NY,2017-12-28,4394.5,3251.93,390.011875
Sandwich Shop: 3,CT,2017-12-30,4287.8,3172.972,272.2753
Sandwich Shop: 3,CT,2018-01-01,2950.5,2183.37,187.35675
Sandwich Shop: 3,CT,2018-01-05,3076.6,2276.6839999999997,195.3641
Sandwich Shop: 3,NY,2018-01-07,2401.5,1777.11,213.13312499999998
Sandwich Shop: 3,NJ,2018-01-09,3585.9,2653.5660000000003,237.565875
Sandwich Shop: 3,NJ,2018-01-10,2899.3,2145.482,192.07862500000002
Sandwich Shop: 3,CT,2018-01-11,3448.8,2552.112,218.99880000000002
Sandwich Shop: 3,NJ,2018-01-12,2161.8,1599.7320000000002,143.21925000000002
Sandwich Shop: 3,NY,2018-01-14,2951.5,2184.11,261.945625
Sandwich Shop: 3,NY,2018-01-15,2802.1,2073.554,248.68637499999997
Sandwich Shop: 3,CT,2018-01-16,3791.5,2805.71,240.76025
Sandwich Shop: 3,NY,2018-01-17,4188.0,3099.12,371.685
Sandwich Shop: 3,NJ,2018-01-18,3080.0,2279.2,204.05
Sandwich Shop: 3,NJ,2018-01-19,2380.2,1761.348,157.68824999999998
Sandwich Shop: 3,NJ,2018-01-20,4591.8,3397.9320000000002,304.20675
Sandwich Shop: 3,CT,2018-01-22,2433.3,1800.642,154.51455
Sandwich Shop: 3,NY,2018-01-23,2770.4,2050.096,245.873
Sandwich Shop: 3,CT,2018-01-24,2509.5,1857.03,159.35325
Sandwich Shop: 3,NJ,2018-01-25,4152.8,3073.072,275.12300000000005
Sandwich Shop: 3,CT,2018-01-26,5001.4,3701.0359999999996,317.58889999999997
Sandwich Shop: 3,NJ,2018-01-28,3076.0,2276.24,203.785
Sandwich Shop: 3,CT,2018-01-30,4529.8,3352.052,287.64230000000003
Sandwich Shop: 3,CT,2018-01-31,4025.8,2979.092,255.63830000000002
Sandwich Shop: 3,CT,2018-02-01,2748.5,2033.8899999999999,174.52975
Sandwich Shop: 3,CT,2018-02-02,4611.6,3412.5840000000003,292.83660000000003
Sandwich Shop: 3,CT,2018-02-07,4256.3,3149.6620000000003,270.27505
Sandwich Shop: 3,CT,2018-02-09,2735.1,2023.974,173.67884999999998
Sandwich Shop: 3,CT,2018-02-10,3028.3,2240.942,192.29705
Sandwich Shop: 3,NJ,2018-02-11,3591.8,2657.9320000000002,237.95675000000003
Sandwich Shop: 3,NJ,2018-02-12,2873.9,2126.686,190.39587500000002
Sandwich Shop: 3,NY,2018-02-14,4665.2,3452.248,414.0365
Sandwich Shop: 3,NY,2018-02-16,4538.2,3358.268,402.76525
Sandwich Shop: 3,NY,2018-02-17,4702.3,3479.702,417.329125
Sandwich Shop: 3,NJ,2018-02-18,2244.4,1660.856,148.69150000000002
Sandwich Shop: 3,NJ,2018-02-20,2834.6,2097.604,187.79225
Sandwich Shop: 3,CT,2018-02-21,3973.7,2940.538,252.32995
Sandwich Shop: 3,NY,2018-02-22,3048.9,2256.186,270.589875
Sandwich Shop: 3,NJ,2018-02-23,3223.5,2385.39,213.55687500000002
Sandwich Shop: 3,NJ,2018-02-24,2822.2,2088.428,186.97075
Sandwich Shop: 3,CT,2018-02-25,3854.9,2852.626,244.78615000000002
Sandwich Shop: 3,CT,2018-02-27,3812.7,2821.3979999999997,242.10645
Sandwich Shop: 3,NY,2018-02-28,4682.4,3464.9759999999997,415.56299999999993
Sandwich Shop: 3,NJ,2018-03-02,2494.4,1845.856,165.25400000000002
Sandwich Shop: 3,NJ,2018-03-04,2994.6,2216.004,198.39225
Sandwich Shop: 3,NY,2018-03-05,3806.5,2816.81,337.826875
Sandwich Shop: 3,NJ,2018-03-06,3116.2,2305.988,206.44825
Sandwich Shop: 3,CT,2018-03-07,3767.6,2788.024,239.2426
Sandwich Shop: 3,CT,2018-03-08,2480.9,1835.866,157.53715
Sandwich Shop: 3,NJ,2018-03-10,3074.8,2275.3520000000003,203.70550000000003
Sandwich Shop: 3,NJ,2018-03-11,3160.8,2338.992,209.40300000000002
Sandwich Shop: 3,NY,2018-03-16,2818.1,2085.394,250.10637499999999
Sandwich Shop: 3,NY,2018-03-19,2827.7,2092.498,250.95837499999996
Sandwich Shop: 3,NJ,2018-03-20,3103.7,2296.738,205.620125
Sandwich Shop: 3,NJ,2018-03-21,2282.9,1689.346,151.24212500000002
Sandwich Shop: 3,CT,2018-03-24,2874.3,2126.982,182.51805000000002
Sandwich Shop: 3,CT,2018-03-25,2451.7,1814.2579999999998,155.68294999999998
