client Name & ID,State,Date,income,expense,tax
Battery Company: 5,NJ,2017-02-12,35363.2,22278.816,2342.812
Battery Company: 5,Boston,2017-02-13,47955.3,30211.839000000004,2997.20625
Battery Company: 5,NY,2017-02-15,16886.0,10638.18,1498.6325
Battery Company: 5,Chicago,2017-02-17,15043.8,9477.594,1541.9895
Battery Company: 5,NJ,2017-02-18,98222.7,61880.301,6507.253875
Battery Company: 5,NY,2017-02-22,62923.4,39641.742,5584.45175
Battery Company: 5,Boston,2017-02-23,81367.9,51261.776999999995,5085.49375
Battery Company: 5,NY,2017-02-24,15243.3,9603.279,1352.8428749999998
Battery Company: 5,NJ,2017-03-01,50356.0,31724.28,3336.085
Battery Company: 5,Chicago,2017-03-04,53727.7,33848.451,5507.089249999999
Battery Company: 5,NJ,2017-03-05,65694.1,41387.283,4352.234125000001
Battery Company: 5,CT,2017-03-08,71181.5,44844.345,4520.02525
Battery Company: 5,CT,2017-03-09,83276.9,52464.447,5288.0831499999995
Battery Company: 5,NY,2017-03-10,96027.6,60497.388000000006,8522.4495
Battery Company: 5,NJ,2017-03-11,52849.3,33295.059,3501.2661250000006
Battery Company: 5,NJ,2017-03-12,99211.7,62503.371,6572.775125
Battery Company: 5,Chicago,2017-03-13,28396.7,17889.921000000002,2910.6617499999998
Battery Company: 5,NY,2017-03-14,50905.6,32070.528,4517.871999999999
Battery Company: 5,NY,2017-03-15,57797.4,36412.362,5129.51925
Battery Company: 5,CT,2017-03-16,97459.8,61399.674,6188.697300000001
Battery Company: 5,Chicago,2017-03-17,18481.4,11643.282000000001,1894.3435
Battery Company: 5,Boston,2017-03-18,32121.8,20236.734,2007.6125
Battery Company: 5,NY,2017-03-22,30998.6,19529.118,2751.1257499999997
Battery Company: 5,Chicago,2017-03-23,32929.4,20745.522,3375.2635
Battery Company: 5,CT,2017-03-24,15103.4,9515.142,959.0658999999999
Battery Company: 5,Boston,2017-03-25,82296.2,51846.606,5143.5125
Battery Company: 5,Boston,2017-03-26,94989.1,59843.133,5936.81875
Battery Company: 5,NJ,2017-03-28,41375.5,26066.565,2741.126875
Battery Company: 5,NJ,2017-03-29,33859.4,21331.422000000002,2243.18525
Battery Company: 5,CT,2017-04-01,76854.4,48418.272,4880.2544
Battery Company: 5,NJ,2017-04-02,39921.4,25150.482,2644.79275
Battery Company: 5,NJ,2017-04-06,19009.0,11975.67,1259.34625
Battery Company: 5,CT,2017-04-07,71965.7,45338.390999999996,4569.82195
Battery Company: 5,NY,2017-04-09,39439.0,24846.57,3500.21125
Battery Company: 5,CT,2017-04-11,40246.3,25355.169,2555.6400500000004
Battery Company: 5,CT,2017-04-13,77294.2,48695.346,4908.1817
Battery Company: 5,CT,2017-04-14,81782.0,51522.66,5193.157
Battery Company: 5,NY,2017-04-15,76715.7,48330.890999999996,6808.518375
Battery Company: 5,NY,2017-04-17,80940.5,50992.515,7183.469375
Battery Company: 5,Chicago,2017-04-20,43570.0,27449.1,4465.925
Battery Company: 5,Boston,2017-04-22,42727.7,26918.450999999997,2670.48125
Battery Company: 5,Boston,2017-04-23,62689.0,39494.07,3918.0625
Battery Company: 5,NY,2017-04-24,90501.3,57015.819,8031.990374999999
Battery Company: 5,NY,2017-04-25,65595.7,41325.291,5821.618374999999
Battery Company: 5,CT,2017-04-26,26267.8,16548.714,1668.0053
Battery Company: 5,CT,2017-04-27,18215.4,11475.702000000001,1156.6779000000001
Battery Company: 5,Chicago,2017-04-28,28342.5,17855.775,2905.10625
Battery Company: 5,Chicago,2017-04-29,76318.1,48080.403000000006,7822.6052500000005
Battery Company: 5,CT,2017-05-03,36864.8,23224.824,2340.9148
Battery Company: 5,NJ,2017-05-05,48630.9,30637.467,3221.797125
Battery Company: 5,Boston,2017-05-07,86788.5,54676.755,5424.28125
Battery Company: 5,Boston,2017-05-08,85446.1,53831.043000000005,5340.38125
Battery Company: 5,CT,2017-05-09,30099.2,18962.496,1911.2992000000002
Battery Company: 5,NY,2017-05-10,27877.0,17562.51,2474.08375
Battery Company: 5,Chicago,2017-05-11,61932.4,39017.412000000004,6348.071
Battery Company: 5,CT,2017-05-12,85377.0,53787.51,5421.4395
Battery Company: 5,CT,2017-05-13,19044.9,11998.287,1209.3511500000002
Battery Company: 5,Chicago,2017-05-14,60334.1,38010.483,6184.245249999999
Battery Company: 5,NJ,2017-05-16,82404.7,51914.960999999996,5459.311375
Battery Company: 5,Boston,2017-05-18,35088.6,22105.818,2193.0375
Battery Company: 5,CT,2017-05-19,48065.9,30281.517,3052.18465
Battery Company: 5,Boston,2017-05-20,99756.0,62846.28,6234.75
Battery Company: 5,NJ,2017-05-21,29459.1,18559.233,1951.665375
Battery Company: 5,NJ,2017-05-23,62420.5,39324.915,4135.358125000001
Battery Company: 5,NJ,2017-05-24,94884.4,59777.172,6286.0914999999995
Battery Company: 5,NJ,2017-05-25,20375.7,12836.691,1349.8901250000001
Battery Company: 5,CT,2017-05-27,69813.7,43982.631,4433.1699499999995
Battery Company: 5,Chicago,2017-05-28,28533.5,17976.105,2924.6837499999997
Battery Company: 5,NY,2017-05-30,34998.1,22048.803,3106.0813749999998
Battery Company: 5,NJ,2017-05-31,65755.9,41426.217,4356.328375
Battery Company: 5,NY,2017-06-01,27533.4,17346.042,2443.58925
Battery Company: 5,CT,2017-06-02,59844.0,37701.72,3800.094
Battery Company: 5,NJ,2017-06-03,32856.8,20699.784000000003,2176.7630000000004
Battery Company: 5,NY,2017-06-07,43530.7,27424.340999999997,3863.3496249999994
Battery Company: 5,Chicago,2017-06-08,89334.8,56280.924,9156.817
Battery Company: 5,Boston,2017-06-09,75977.1,47865.573000000004,4748.56875
Battery Company: 5,CT,2017-06-10,58755.4,37015.902,3730.9679
Battery Company: 5,Chicago,2017-06-11,74237.3,46769.499,7609.3232499999995
Battery Company: 5,Chicago,2017-06-12,93830.6,59113.278000000006,9617.6365
Battery Company: 5,CT,2017-06-14,15698.2,9889.866,996.8357000000001
Battery Company: 5,CT,2017-06-17,80948.3,50997.429000000004,5140.21705
Battery Company: 5,NY,2017-06-18,45391.9,28596.897,4028.531125
Battery Company: 5,NY,2017-06-19,64296.1,40506.543,5706.278875
Battery Company: 5,NJ,2017-06-20,38019.5,23952.285,2518.7918750000003
Battery Company: 5,Chicago,2017-06-22,79188.3,49888.629,8116.800749999999
Battery Company: 5,CT,2017-06-23,82562.1,52014.12300000001,5242.6933500000005
Battery Company: 5,NY,2017-06-25,42425.6,26728.128,3765.2719999999995
Battery Company: 5,NY,2017-06-26,41879.3,26383.959000000003,3716.787875
Battery Company: 5,CT,2017-06-27,87472.9,55107.926999999996,5554.529149999999
Battery Company: 5,Chicago,2017-06-30,16456.6,10367.658,1686.8014999999998
Battery Company: 5,NJ,2017-07-02,94494.9,59531.787,6260.287125
Battery Company: 5,Chicago,2017-07-03,33319.5,20991.285,3415.2487499999997
Battery Company: 5,NJ,2017-07-04,62009.2,39065.795999999995,4108.1095
Battery Company: 5,CT,2017-07-05,92824.3,58479.309,5894.34305
Battery Company: 5,Boston,2017-07-06,75319.2,47451.096,4707.45
Battery Company: 5,NY,2017-07-07,32385.4,20402.802,2874.20425
Battery Company: 5,CT,2017-07-08,63587.3,40059.999,4037.7935500000003
Battery Company: 5,NY,2017-07-09,62898.3,39625.929000000004,5582.224125
Battery Company: 5,CT,2017-07-14,92642.2,58364.585999999996,5882.7797
Battery Company: 5,Chicago,2017-07-16,17925.5,11293.065,1837.36375
Battery Company: 5,CT,2017-07-17,49577.8,31234.014000000003,3148.1903
Battery Company: 5,NJ,2017-07-18,58706.3,36984.969000000005,3889.2923750000004
Battery Company: 5,NY,2017-07-19,80744.1,50868.783,7166.038875
Battery Company: 5,NJ,2017-07-20,23762.2,14970.186,1574.24575
Battery Company: 5,NY,2017-07-23,58353.9,36762.957,5178.908625
Battery Company: 5,NY,2017-07-24,46903.7,29549.331,4162.703374999999
Battery Company: 5,Boston,2017-07-25,50023.9,31515.057,3126.49375
Battery Company: 5,NJ,2017-07-26,82262.4,51825.312,5449.884
Battery Company: 5,Chicago,2017-07-29,62286.4,39240.432,6384.356
Battery Company: 5,CT,2017-07-30,84362.4,53148.312,5357.0124
Battery Company: 5,NJ,2017-07-31,98969.5,62350.785,6556.729375
Battery Company: 5,NY,2017-08-01,49195.6,30993.228,4366.1095
Battery Company: 5,CT,2017-08-02,95382.1,60090.723000000005,6056.76335
Battery Company: 5,CT,2017-08-04,98202.2,61867.386,6235.8396999999995
Battery Company: 5,CT,2017-08-06,20689.9,13034.637,1313.8086500000002
Battery Company: 5,NY,2017-08-07,49481.2,31173.156,4391.456499999999
Battery Company: 5,Chicago,2017-08-08,37032.1,23330.222999999998,3795.7902499999996
Battery Company: 5,NJ,2017-08-09,59714.5,37620.135,3956.085625
Battery Company: 5,NY,2017-08-15,98255.8,61901.154,8720.20225
Battery Company: 5,CT,2017-08-17,93636.9,58991.246999999996,5945.94315
Battery Company: 5,Chicago,2017-08-18,27295.1,17195.913,2797.7477499999995
Battery Company: 5,Boston,2017-08-19,58811.8,37051.434,3675.7375
Battery Company: 5,CT,2017-08-21,41643.9,26235.657000000003,2644.38765
Battery Company: 5,NY,2017-08-22,58649.0,36948.87,5205.09875
Battery Company: 5,Boston,2017-08-24,77046.7,48539.421,4815.41875
Battery Company: 5,Boston,2017-08-25,37682.1,23739.722999999998,2355.13125
Battery Company: 5,Chicago,2017-08-26,32062.7,20199.501,3286.42675
Battery Company: 5,NY,2017-08-27,54612.7,34406.001,4846.877124999999
Battery Company: 5,Boston,2017-08-28,38180.8,24053.904000000002,2386.3
Battery Company: 5,Boston,2017-08-29,84023.3,52934.679000000004,5251.45625
Battery Company: 5,NY,2017-08-31,77759.2,48988.296,6901.128999999999
Battery Company: 5,Boston,2017-09-01,76620.5,48270.915,4788.78125
Battery Company: 5,NJ,2017-09-03,29305.2,18462.276,1941.4695000000002
Battery Company: 5,NY,2017-09-06,59564.2,37525.445999999996,5286.322749999999
Battery Company: 5,Chicago,2017-09-08,92149.3,58054.059,9445.303249999999
Battery Company: 5,CT,2017-09-10,72617.5,45749.025,4611.21125
Battery Company: 5,NJ,2017-09-11,58331.1,36748.593,3864.435375
Battery Company: 5,NY,2017-09-12,28645.9,18046.917,2542.323625
Battery Company: 5,NJ,2017-09-13,49085.9,30924.117000000002,3251.9408750000002
Battery Company: 5,NJ,2017-09-15,51667.8,32550.714000000004,3422.99175
Battery Company: 5,Boston,2017-09-19,37439.3,23586.759000000002,2339.95625
Battery Company: 5,NY,2017-09-20,80340.6,50614.578,7130.22825
Battery Company: 5,NJ,2017-09-21,51788.8,32626.944000000003,3431.0080000000003
Battery Company: 5,Chicago,2017-09-23,33168.7,20896.281,3399.7917499999994
Battery Company: 5,Boston,2017-09-26,83766.1,52772.643000000004,5235.38125
Battery Company: 5,Chicago,2017-09-27,90585.9,57069.117,9285.05475
Battery Company: 5,NY,2017-09-28,42007.8,26464.914,3728.19225
Battery Company: 5,NJ,2017-09-29,46129.0,29061.27,3056.0462500000003
Battery Company: 5,Chicago,2017-10-01,77821.9,49027.797,7976.744749999999
Battery Company: 5,Boston,2017-10-02,40975.9,25814.817000000003,2560.99375
Battery Company: 5,CT,2017-10-04,42962.4,27066.312,2728.1124
Battery Company: 5,NJ,2017-10-05,52342.5,32975.775,3467.690625
Battery Company: 5,Boston,2017-10-06,26958.5,16983.855,1684.90625
Battery Company: 5,NY,2017-10-07,39041.9,24596.397,3464.968625
Battery Company: 5,CT,2017-10-08,87905.1,55380.213,5581.97385
Battery Company: 5,Chicago,2017-10-12,48300.9,30429.567000000003,4950.84225
Battery Company: 5,Chicago,2017-10-15,47877.5,30162.825,4907.443749999999
Battery Company: 5,CT,2017-10-16,35221.4,22189.482,2236.5589
Battery Company: 5,Chicago,2017-10-18,42251.2,26618.255999999998,4330.748
Battery Company: 5,Chicago,2017-10-19,31378.4,19768.392,3216.286
Battery Company: 5,Chicago,2017-10-20,49672.9,31293.927,5091.47225
Battery Company: 5,CT,2017-10-24,75671.3,47672.919,4805.12755
Battery Company: 5,Chicago,2017-10-25,91662.2,57747.186,9395.375499999998
Battery Company: 5,Chicago,2017-10-26,17263.5,10876.005,1769.50875
Battery Company: 5,NY,2017-10-27,17455.9,10997.217,1549.211125
Battery Company: 5,CT,2017-10-29,78833.9,49665.356999999996,5005.952649999999
Battery Company: 5,NY,2017-11-02,70812.0,44611.56,6284.565
Battery Company: 5,Chicago,2017-11-04,82479.8,51962.274000000005,8454.1795
Battery Company: 5,Boston,2017-11-08,32068.1,20202.903,2004.25625
Battery Company: 5,NY,2017-11-09,65697.1,41389.173,5830.617625
Battery Company: 5,Boston,2017-11-10,64302.3,40510.449,4018.89375
Battery Company: 5,Chicago,2017-11-11,30673.8,19324.494,3144.0645
Battery Company: 5,CT,2017-11-13,89254.6,56230.398,5667.667100000001
Battery Company: 5,Boston,2017-11-14,37900.8,23877.504,2368.8
Battery Company: 5,Chicago,2017-11-15,69615.6,43857.828,7135.599
Battery Company: 5,NJ,2017-11-16,21907.6,13801.787999999999,1451.3785
Battery Company: 5,Chicago,2017-11-20,35153.5,22146.705,3603.23375
Battery Company: 5,NY,2017-11-21,25084.0,15802.92,2226.205
Battery Company: 5,Chicago,2017-11-23,40104.0,25265.52,4110.66
Battery Company: 5,NY,2017-11-24,92859.7,58501.611,8241.298374999998
Battery Company: 5,Chicago,2017-11-28,80803.8,50906.394,8282.3895
Battery Company: 5,Chicago,2017-11-30,75898.7,47816.181,7779.616749999999
Battery Company: 5,NY,2017-12-01,73228.1,46133.703,6498.993875
Battery Company: 5,NY,2017-12-02,35955.3,22651.839000000004,3191.032875
Battery Company: 5,CT,2017-12-03,34758.6,21897.917999999998,2207.1711
Battery Company: 5,Boston,2017-12-07,73180.6,46103.778000000006,4573.7875
Battery Company: 5,Chicago,2017-12-08,75052.3,47282.949,7692.86075
Battery Company: 5,Boston,2017-12-09,82956.0,52262.28,5184.75
Battery Company: 5,CT,2017-12-10,63314.5,39888.135,4020.47075
Battery Company: 5,NY,2017-12-11,19793.0,12469.59,1756.6287499999999
Battery Company: 5,NY,2017-12-12,83632.0,52688.16,7422.339999999999
Battery Company: 5,NJ,2017-12-13,27135.5,17095.365,1797.726875
Battery Company: 5,NY,2017-12-17,27263.1,17175.753,2419.600125
Battery Company: 5,NJ,2017-12-18,43172.1,27198.423,2860.151625
Battery Company: 5,Chicago,2017-12-19,38335.2,24151.176,3929.3579999999993
Battery Company: 5,CT,2017-12-20,50018.4,31511.592,3176.1684
Battery Company: 5,NY,2017-12-21,82361.1,51887.493,7309.547625
Battery Company: 5,CT,2017-12-23,91954.9,57931.587,5839.136149999999
Battery Company: 5,NJ,2017-12-29,35262.4,22215.312,2336.134
Battery Company: 5,Boston,2017-12-30,56190.0,35399.7,3511.875
Battery Company: 5,CT,2017-12-31,87714.5,55260.135,5569.87075
Battery Company: 5,CT,2018-01-02,92232.4,58106.412,5856.7573999999995
Battery Company: 5,Boston,2018-01-04,97810.0,61620.3,6113.125
Battery Company: 5,Chicago,2018-01-05,18173.0,11448.99,1862.7324999999998
Battery Company: 5,NJ,2018-01-07,39975.3,25184.439000000002,2648.3636250000004
Battery Company: 5,Chicago,2018-01-08,86430.3,54451.089,8859.10575
Battery Company: 5,Boston,2018-01-09,82569.7,52018.911,5160.60625
Battery Company: 5,Chicago,2018-01-10,37433.8,23583.294,3836.9645
Battery Company: 5,Boston,2018-01-11,84563.6,53275.06800000001,5285.225
Battery Company: 5,NY,2018-01-12,85214.2,53684.945999999996,7562.760249999999
Battery Company: 5,CT,2018-01-14,81488.7,51337.881,5174.53245
Battery Company: 5,NJ,2018-01-15,59672.2,37593.486,3953.28325
Battery Company: 5,Chicago,2018-01-19,91447.7,57612.051,9373.389249999998
Battery Company: 5,Chicago,2018-01-22,35579.5,22415.085,3646.89875
Battery Company: 5,Chicago,2018-01-24,56228.2,35423.765999999996,5763.3904999999995
Battery Company: 5,NJ,2018-01-25,38595.2,24314.976,2556.932
Battery Company: 5,Boston,2018-01-28,53488.3,33697.629,3343.01875
Battery Company: 5,NY,2018-01-29,97459.0,61399.17,8649.48625
Battery Company: 5,NY,2018-01-31,62814.4,39573.072,5574.778
Battery Company: 5,Boston,2018-02-01,59256.0,37331.28,3703.5
Battery Company: 5,NJ,2018-02-02,30270.5,19070.415,2005.4206250000002
Battery Company: 5,NJ,2018-02-04,96210.3,60612.489,6373.932375
Battery Company: 5,Boston,2018-02-05,81476.4,51330.132,5092.275
Battery Company: 5,NY,2018-02-06,39813.5,25082.505,3533.448125
Battery Company: 5,NY,2018-02-08,70179.8,44213.274000000005,6228.45725
Battery Company: 5,CT,2018-02-09,55849.6,35185.248,3546.4496
Battery Company: 5,Boston,2018-02-14,17282.5,10887.975,1080.15625
Battery Company: 5,Chicago,2018-02-15,91588.9,57701.007,9387.862249999998
Battery Company: 5,NJ,2018-02-16,41636.7,26231.121,2758.431375
Battery Company: 5,Chicago,2018-02-17,64019.9,40332.537000000004,6562.03975
Battery Company: 5,Chicago,2018-02-18,47949.6,30208.248,4914.834
Battery Company: 5,CT,2018-02-19,26679.9,16808.337,1694.1736500000002
Battery Company: 5,CT,2018-02-20,88986.3,56061.369,5650.630050000001
Battery Company: 5,NJ,2018-02-21,95374.3,60085.809,6318.547375
Battery Company: 5,NY,2018-02-23,31708.0,19976.04,2814.085
Battery Company: 5,CT,2018-02-24,48443.4,30519.342,3076.1559
Battery Company: 5,CT,2018-02-26,68599.2,43217.496,4356.0491999999995
Battery Company: 5,CT,2018-03-01,96297.1,60667.173,6114.86585
Battery Company: 5,Boston,2018-03-02,90751.7,57173.570999999996,5671.98125
Battery Company: 5,NJ,2018-03-03,39446.4,24851.232,2613.324
Battery Company: 5,NY,2018-03-05,78602.7,49519.701,6975.989624999999
Battery Company: 5,Boston,2018-03-06,18116.3,11413.269,1132.26875
Battery Company: 5,NY,2018-03-08,27846.1,17543.042999999998,2471.341375
Battery Company: 5,NJ,2018-03-10,57415.8,36171.954000000005,3803.7967500000004
Battery Company: 5,Boston,2018-03-11,53464.5,33682.635,3341.53125
Battery Company: 5,NY,2018-03-12,39944.0,25164.72,3545.0299999999997
Battery Company: 5,NJ,2018-03-14,88939.5,56031.885,5892.241875000001
Battery Company: 5,NY,2018-03-15,90686.7,57132.621,8048.444624999999
Battery Company: 5,NJ,2018-03-18,30314.8,19098.324,2008.3555000000001
Battery Company: 5,NY,2018-03-19,51957.0,32732.91,4611.18375
Battery Company: 5,NJ,2018-03-20,95159.5,59950.485,6304.316875
Battery Company: 5,CT,2018-03-23,17797.3,11212.298999999999,1130.12855
Battery Company: 5,Boston,2018-03-24,97975.3,61724.439000000006,6123.45625
Battery Company: 5,Chicago,2018-03-26,75704.5,47693.835,7759.711249999999
