client Name & ID,State,Date,income,expense,tax
Lagguge Company: 4,CT,2017-04-03,72088.2,22347.342,4577.6007
Lagguge Company: 4,CT,2017-04-06,38413.7,11908.247,2439.26995
Lagguge Company: 4,Chicago,2017-04-09,29247.1,9066.600999999999,2997.8277499999995
Lagguge Company: 4,Chicago,2017-04-10,63722.8,19754.068,6531.5869999999995
Lagguge Company: 4,CT,2017-04-11,73320.4,22729.323999999997,4655.845399999999
Lagguge Company: 4,Chicago,2017-04-12,57591.5,17853.365,5903.12875
Lagguge Company: 4,NY,2017-04-13,60754.7,18833.957,5391.979624999999
Lagguge Company: 4,NJ,2017-04-14,60021.4,18606.634000000002,3976.41775
Lagguge Company: 4,NY,2017-04-17,40829.5,12657.145,3623.618125
Lagguge Company: 4,Chicago,2017-04-19,38629.4,11975.114,3959.5135
Lagguge Company: 4,Chicago,2017-04-22,55307.1,17145.201,5668.977749999999
Lagguge Company: 4,Chicago,2017-04-28,62254.4,19298.864,6381.076
Lagguge Company: 4,Boston,2017-04-30,12902.4,3999.7439999999997,806.4
Lagguge Company: 4,Boston,2017-05-02,65002.7,20150.837,4062.66875
Lagguge Company: 4,CT,2017-05-05,15551.0,4820.81,987.4885
Lagguge Company: 4,Boston,2017-05-06,26753.4,8293.554,1672.0875
Lagguge Company: 4,NY,2017-05-07,18634.7,5776.7570000000005,1653.829625
Lagguge Company: 4,Chicago,2017-05-08,33197.0,10291.07,3402.6924999999997
Lagguge Company: 4,NY,2017-05-09,35271.6,10934.196,3130.3545
Lagguge Company: 4,CT,2017-05-10,19180.8,5946.048,1217.9808
Lagguge Company: 4,NJ,2017-05-13,65536.4,20316.284,4341.7865
Lagguge Company: 4,CT,2017-05-14,10035.1,3110.8810000000003,637.2288500000001
Lagguge Company: 4,Chicago,2017-05-15,12959.9,4017.569,1328.3897499999998
Lagguge Company: 4,Chicago,2017-05-16,64423.2,19971.192,6603.378
Lagguge Company: 4,CT,2017-05-17,56736.4,17588.284,3602.7614000000003
Lagguge Company: 4,NY,2017-05-18,27427.9,8502.649000000001,2434.226125
Lagguge Company: 4,Boston,2017-05-20,12145.8,3765.198,759.1125
Lagguge Company: 4,NJ,2017-05-22,59401.5,18414.465,3935.3493750000002
Lagguge Company: 4,CT,2017-05-24,20384.5,6319.195,1294.4157500000001
Lagguge Company: 4,Chicago,2017-05-25,52861.6,16387.095999999998,5418.313999999999
Lagguge Company: 4,Chicago,2017-05-26,18207.5,5644.325,1866.26875
Lagguge Company: 4,CT,2017-05-27,51404.4,15935.364,3264.1794
Lagguge Company: 4,NY,2017-05-28,53294.7,16521.357,4729.904624999999
Lagguge Company: 4,CT,2017-05-29,62593.5,19403.985,3974.68725
Lagguge Company: 4,NY,2017-05-30,30685.8,9512.598,2723.3647499999997
Lagguge Company: 4,CT,2017-05-31,32081.6,9945.296,2037.1816
Lagguge Company: 4,Boston,2017-06-01,49164.9,15241.119,3072.80625
Lagguge Company: 4,Boston,2017-06-02,70185.3,21757.443,4386.58125
Lagguge Company: 4,Chicago,2017-06-03,62528.6,19383.865999999998,6409.1815
Lagguge Company: 4,NJ,2017-06-08,25457.6,7891.856,1686.566
Lagguge Company: 4,NY,2017-06-09,49459.1,15332.321,4389.4951249999995
Lagguge Company: 4,NY,2017-06-10,62419.1,19349.921,5539.695124999999
Lagguge Company: 4,Chicago,2017-06-12,43457.4,13471.794,4454.3835
Lagguge Company: 4,Chicago,2017-06-13,20128.6,6239.865999999999,2063.1814999999997
Lagguge Company: 4,CT,2017-06-15,32235.9,9993.129,2046.9796500000002
Lagguge Company: 4,NY,2017-06-16,35169.2,10902.452,3121.2664999999997
Lagguge Company: 4,NJ,2017-06-17,56119.9,17397.169,3717.9433750000003
Lagguge Company: 4,NJ,2017-06-24,53615.6,16620.836,3552.0335
Lagguge Company: 4,NJ,2017-06-25,10227.7,3170.587,677.5851250000001
Lagguge Company: 4,CT,2017-06-27,31347.9,9717.849,1990.59165
Lagguge Company: 4,Chicago,2017-06-28,42331.0,13122.61,4338.9275
Lagguge Company: 4,CT,2017-06-30,60714.6,18821.525999999998,3855.3771
Lagguge Company: 4,CT,2017-07-01,30206.1,9363.891,1918.08735
Lagguge Company: 4,NY,2017-07-03,59847.6,18552.756,5311.474499999999
Lagguge Company: 4,Chicago,2017-07-04,37189.0,11528.59,3811.8725
Lagguge Company: 4,NJ,2017-07-06,12292.3,3810.613,814.364875
Lagguge Company: 4,NJ,2017-07-07,25686.3,7962.753,1701.717375
Lagguge Company: 4,Boston,2017-07-08,52469.5,16265.545,3279.34375
Lagguge Company: 4,NJ,2017-07-09,21210.6,6575.285999999999,1405.20225
Lagguge Company: 4,NY,2017-07-11,55108.2,17083.541999999998,4890.852749999999
Lagguge Company: 4,Chicago,2017-07-13,35507.5,11007.325,3639.5187499999997
Lagguge Company: 4,Boston,2017-07-14,24568.0,7616.08,1535.5
Lagguge Company: 4,CT,2017-07-15,51567.8,15986.018,3274.5553000000004
Lagguge Company: 4,Boston,2017-07-16,58210.6,18045.286,3638.1625
Lagguge Company: 4,Boston,2017-07-17,57337.3,17774.563000000002,3583.58125
Lagguge Company: 4,Boston,2017-07-19,36209.5,11224.945,2263.09375
Lagguge Company: 4,CT,2017-07-21,42634.9,13216.819,2707.31615
Lagguge Company: 4,NY,2017-07-22,31536.2,9776.222,2798.83775
Lagguge Company: 4,CT,2017-07-23,17604.5,5457.3949999999995,1117.88575
Lagguge Company: 4,Boston,2017-07-25,68027.6,21088.556,4251.725
Lagguge Company: 4,NY,2017-07-26,56412.9,17487.999,5006.644875
Lagguge Company: 4,Boston,2017-07-27,36032.8,11170.168000000001,2252.05
Lagguge Company: 4,Boston,2017-07-28,52268.3,16203.173,3266.76875
Lagguge Company: 4,Chicago,2017-07-29,42803.7,13269.146999999999,4387.379249999999
Lagguge Company: 4,Boston,2017-07-31,32257.2,9999.732,2016.075
Lagguge Company: 4,NJ,2017-08-01,25786.8,7993.907999999999,1708.3755
Lagguge Company: 4,NJ,2017-08-02,46471.8,14406.258000000002,3078.7567500000005
Lagguge Company: 4,Boston,2017-08-03,38823.7,12035.347,2426.48125
Lagguge Company: 4,Boston,2017-08-04,18105.1,5612.580999999999,1131.56875
Lagguge Company: 4,NY,2017-08-06,71893.3,22286.923000000003,6380.530375
Lagguge Company: 4,Boston,2017-08-08,32270.8,10003.948,2016.925
Lagguge Company: 4,NY,2017-08-09,60774.8,18840.188000000002,5393.7635
Lagguge Company: 4,CT,2017-08-10,44358.9,13751.259,2816.7901500000003
Lagguge Company: 4,NY,2017-08-11,28546.7,8849.477,2533.519625
Lagguge Company: 4,CT,2017-08-12,54170.0,16792.7,3439.795
Lagguge Company: 4,Boston,2017-08-13,34886.1,10814.690999999999,2180.38125
Lagguge Company: 4,Chicago,2017-08-14,54436.2,16875.221999999998,5579.710499999999
Lagguge Company: 4,NJ,2017-08-15,35016.5,10855.115,2319.8431250000003
Lagguge Company: 4,Chicago,2017-08-16,73092.9,22658.799,7492.022249999999
Lagguge Company: 4,NJ,2017-08-18,65969.2,20450.451999999997,4370.4595
Lagguge Company: 4,NJ,2017-08-20,11559.8,3583.5379999999996,765.8367499999999
Lagguge Company: 4,NY,2017-08-21,53504.1,16586.271,4748.488875
Lagguge Company: 4,Chicago,2017-08-23,30597.7,9485.287,3136.2642499999997
Lagguge Company: 4,NY,2017-08-24,71032.9,22020.198999999997,6304.169875
Lagguge Company: 4,Chicago,2017-08-26,19862.4,6157.344,2035.896
Lagguge Company: 4,NJ,2017-08-27,69134.0,21431.54,4580.1275000000005
Lagguge Company: 4,NY,2017-08-29,45653.6,14152.616,4051.7569999999996
Lagguge Company: 4,Chicago,2017-08-30,23129.8,7170.237999999999,2370.8044999999997
Lagguge Company: 4,CT,2017-08-31,74565.6,23115.336000000003,4734.9156
Lagguge Company: 4,Chicago,2017-09-01,67642.7,20969.236999999997,6933.376749999999
Lagguge Company: 4,Chicago,2017-09-03,31277.5,9696.025,3205.94375
Lagguge Company: 4,CT,2017-09-04,39356.3,12200.453000000001,2499.12505
Lagguge Company: 4,Chicago,2017-09-05,28784.8,8923.288,2950.4419999999996
Lagguge Company: 4,NY,2017-09-06,47542.1,14738.051,4219.3613749999995
Lagguge Company: 4,Chicago,2017-09-09,19504.7,6046.457,1999.23175
Lagguge Company: 4,CT,2017-09-10,32148.9,9966.159,2041.4551500000002
Lagguge Company: 4,Boston,2017-09-11,42772.8,13259.568000000001,2673.3
Lagguge Company: 4,Boston,2017-09-13,62977.1,19522.900999999998,3936.06875
Lagguge Company: 4,NY,2017-09-14,65382.0,20268.42,5802.6525
Lagguge Company: 4,Boston,2017-09-16,49061.6,15209.096,3066.35
Lagguge Company: 4,Chicago,2017-09-17,11923.1,3696.161,1222.11775
Lagguge Company: 4,CT,2017-09-19,12817.0,3973.27,813.8795
Lagguge Company: 4,NJ,2017-09-20,37176.4,11524.684000000001,2462.9365000000003
Lagguge Company: 4,NY,2017-09-21,74497.0,23094.07,6611.608749999999
Lagguge Company: 4,NJ,2017-09-23,74440.3,23076.493000000002,4931.6698750000005
Lagguge Company: 4,Chicago,2017-09-24,67529.3,20934.083000000002,6921.75325
Lagguge Company: 4,NY,2017-09-25,40383.2,12518.792,3584.0089999999996
Lagguge Company: 4,CT,2017-09-28,12812.7,3971.9370000000004,813.6064500000001
Lagguge Company: 4,NJ,2017-10-01,34770.1,10778.731,2303.519125
Lagguge Company: 4,Chicago,2017-10-02,58528.6,18143.865999999998,5999.1815
Lagguge Company: 4,Boston,2017-10-03,57169.3,17722.483,3573.08125
Lagguge Company: 4,Boston,2017-10-04,28304.6,8774.426,1769.0375
Lagguge Company: 4,CT,2017-10-06,15369.6,4764.576,975.9696
Lagguge Company: 4,Chicago,2017-10-10,53233.7,16502.447,5456.45425
Lagguge Company: 4,NY,2017-10-11,13443.2,4167.392,1193.084
Lagguge Company: 4,Boston,2017-10-13,37916.3,11754.053000000002,2369.76875
Lagguge Company: 4,Chicago,2017-10-14,55966.2,17349.521999999997,5736.535499999999
Lagguge Company: 4,Boston,2017-10-15,50961.3,15798.003,3185.08125
Lagguge Company: 4,CT,2017-10-16,17070.4,5291.8240000000005,1083.9704000000002
Lagguge Company: 4,NY,2017-10-19,50623.9,15693.409,4492.871125
Lagguge Company: 4,CT,2017-10-23,48960.8,15177.848,3109.0108
Lagguge Company: 4,NJ,2017-10-24,33431.4,10363.734,2214.8302500000004
Lagguge Company: 4,Chicago,2017-10-27,16915.9,5243.929,1733.87975
Lagguge Company: 4,NY,2017-10-29,48166.7,14931.677,4274.7946249999995
Lagguge Company: 4,Chicago,2017-11-01,65055.6,20167.236,6668.199
Lagguge Company: 4,NJ,2017-11-02,59348.8,18398.128,3931.858
Lagguge Company: 4,CT,2017-11-03,12393.9,3842.109,787.01265
Lagguge Company: 4,NJ,2017-11-04,28671.9,8888.289,1899.5133750000002
Lagguge Company: 4,Boston,2017-11-05,46331.2,14362.671999999999,2895.7
Lagguge Company: 4,CT,2017-11-09,23229.7,7201.207,1475.0859500000001
Lagguge Company: 4,Chicago,2017-11-11,65085.0,20176.35,6671.2125
Lagguge Company: 4,NJ,2017-11-12,47803.9,14819.209,3167.0083750000003
Lagguge Company: 4,Boston,2017-11-13,23887.4,7405.094,1492.9625
Lagguge Company: 4,Chicago,2017-11-14,37669.1,11677.421,3861.0827499999996
Lagguge Company: 4,NY,2017-11-15,42736.7,13248.376999999999,3792.8821249999996
Lagguge Company: 4,NJ,2017-11-16,23873.5,7400.785,1581.619375
Lagguge Company: 4,CT,2017-11-17,65820.2,20404.262,4179.5827
Lagguge Company: 4,NY,2017-11-19,29344.1,9096.671,2604.2888749999997
Lagguge Company: 4,CT,2017-11-20,23099.2,7160.752,1466.7992000000002
Lagguge Company: 4,CT,2017-11-21,15713.0,4871.03,997.7755
Lagguge Company: 4,Boston,2017-11-22,72938.8,22611.028000000002,4558.675
Lagguge Company: 4,NY,2017-11-24,56702.8,17577.868000000002,5032.3735
Lagguge Company: 4,CT,2017-11-25,66889.1,20735.621000000003,4247.457850000001
Lagguge Company: 4,NY,2017-11-27,24080.8,7465.048,2137.171
Lagguge Company: 4,CT,2017-11-28,30438.1,9435.811,1932.81935
Lagguge Company: 4,Boston,2017-12-04,19885.8,6164.598,1242.8625
Lagguge Company: 4,CT,2017-12-06,45603.4,14137.054,2895.8159
Lagguge Company: 4,CT,2017-12-09,29745.1,9220.981,1888.81385
Lagguge Company: 4,CT,2017-12-10,43094.4,13359.264000000001,2736.4944
Lagguge Company: 4,NJ,2017-12-12,38436.2,11915.222,2546.3982499999997
Lagguge Company: 4,Chicago,2017-12-13,40397.1,12523.100999999999,4140.7027499999995
Lagguge Company: 4,CT,2017-12-14,61513.3,19069.123,3906.0945500000003
Lagguge Company: 4,CT,2017-12-15,39393.8,12212.078000000001,2501.5063
Lagguge Company: 4,Boston,2017-12-16,26131.3,8100.7029999999995,1633.20625
Lagguge Company: 4,CT,2017-12-17,18087.6,5607.156,1148.5626
Lagguge Company: 4,Chicago,2017-12-19,21834.8,6768.788,2238.067
Lagguge Company: 4,NJ,2017-12-20,40115.5,12435.805,2657.651875
Lagguge Company: 4,NJ,2017-12-22,32252.9,9998.399000000001,2136.754625
Lagguge Company: 4,Chicago,2017-12-24,58285.0,18068.35,5974.2125
Lagguge Company: 4,Chicago,2017-12-25,63561.3,19704.003,6515.0332499999995
Lagguge Company: 4,NJ,2017-12-26,24511.8,7598.657999999999,1623.90675
Lagguge Company: 4,NJ,2017-12-28,61507.6,19067.356,4074.8785000000003
Lagguge Company: 4,NY,2017-12-29,53426.2,16562.122,4741.57525
Lagguge Company: 4,CT,2017-12-30,37718.4,11692.704,2395.1184000000003
Lagguge Company: 4,NJ,2017-12-31,54797.6,16987.256,3630.341
Lagguge Company: 4,CT,2018-01-01,18984.7,5885.2570000000005,1205.52845
Lagguge Company: 4,Boston,2018-01-02,65523.9,20312.409,4095.24375
Lagguge Company: 4,Chicago,2018-01-03,72363.8,22432.778000000002,7417.2895
Lagguge Company: 4,Boston,2018-01-04,72005.3,22321.643,4500.33125
Lagguge Company: 4,NJ,2018-01-06,51986.6,16115.846,3444.11225
Lagguge Company: 4,Boston,2018-01-08,48220.7,14948.417,3013.79375
Lagguge Company: 4,CT,2018-01-09,24988.5,7746.4349999999995,1586.76975
Lagguge Company: 4,CT,2018-01-10,41062.9,12729.499,2607.49415
Lagguge Company: 4,NY,2018-01-15,56916.7,17644.177,5051.3571249999995
Lagguge Company: 4,NJ,2018-01-16,39639.0,12288.09,2626.0837500000002
Lagguge Company: 4,NJ,2018-01-17,42749.6,13252.376,2832.161
Lagguge Company: 4,NY,2018-01-18,47217.4,14637.394,4190.54425
Lagguge Company: 4,NY,2018-01-21,70595.6,21884.636000000002,6265.3595000000005
Lagguge Company: 4,NY,2018-01-25,53584.0,16611.04,4755.58
Lagguge Company: 4,CT,2018-01-26,19933.1,6179.2609999999995,1265.7518499999999
Lagguge Company: 4,Boston,2018-01-27,73008.0,22632.48,4563.0
Lagguge Company: 4,NJ,2018-01-28,35077.8,10874.118,2323.9042500000005
Lagguge Company: 4,CT,2018-01-29,38736.6,12008.346,2459.7741
Lagguge Company: 4,NY,2018-01-30,64856.6,20105.546,5756.023249999999
Lagguge Company: 4,Boston,2018-01-31,71505.8,22166.798000000003,4469.1125
Lagguge Company: 4,NY,2018-02-01,13353.4,4139.554,1185.1142499999999
Lagguge Company: 4,Boston,2018-02-02,58514.5,18139.495,3657.15625
Lagguge Company: 4,Boston,2018-02-04,42320.2,13119.261999999999,2645.0125
Lagguge Company: 4,Chicago,2018-02-05,28227.8,8750.618,2893.3495
Lagguge Company: 4,CT,2018-02-08,22245.5,6896.105,1412.58925
Lagguge Company: 4,NJ,2018-02-09,53283.4,16517.854,3530.02525
Lagguge Company: 4,CT,2018-02-11,59141.6,18333.896,3755.4916
Lagguge Company: 4,CT,2018-02-12,18739.5,5809.245,1189.95825
Lagguge Company: 4,Chicago,2018-02-13,19437.2,6025.532,1992.3129999999999
Lagguge Company: 4,CT,2018-02-14,29982.3,9294.512999999999,1903.87605
Lagguge Company: 4,CT,2018-02-15,59964.6,18589.025999999998,3807.7521
Lagguge Company: 4,Chicago,2018-02-16,74017.9,22945.549,7586.834749999999
Lagguge Company: 4,Chicago,2018-02-18,23829.8,7387.237999999999,2442.5544999999997
Lagguge Company: 4,NY,2018-02-20,42423.8,13151.378,3765.11225
Lagguge Company: 4,NY,2018-02-21,64781.2,20082.172,5749.331499999999
Lagguge Company: 4,Chicago,2018-02-24,13679.3,4240.583,1402.1282499999998
Lagguge Company: 4,NY,2018-02-26,39214.2,12156.401999999998,3480.2602499999994
Lagguge Company: 4,NY,2018-02-27,32971.0,10221.01,2926.17625
Lagguge Company: 4,NY,2018-02-28,39454.2,12230.802,3501.5602499999995
Lagguge Company: 4,Boston,2018-03-01,57633.8,17866.478,3602.1125
Lagguge Company: 4,Chicago,2018-03-03,55873.1,17320.661,5726.992749999999
Lagguge Company: 4,NJ,2018-03-04,30672.5,9508.475,2032.0531250000001
Lagguge Company: 4,CT,2018-03-05,69922.7,21676.037,4440.09145
Lagguge Company: 4,NJ,2018-03-06,29606.9,9178.139000000001,1961.4571250000001
Lagguge Company: 4,Boston,2018-03-09,43733.3,13557.323,2733.33125
Lagguge Company: 4,CT,2018-03-10,36918.8,11444.828000000001,2344.3438
Lagguge Company: 4,NJ,2018-03-11,11786.3,3653.7529999999997,780.842375
Lagguge Company: 4,Chicago,2018-03-12,31200.4,9672.124,3198.041
Lagguge Company: 4,Chicago,2018-03-13,27761.4,8606.034,2845.5434999999998
Lagguge Company: 4,CT,2018-03-15,72377.3,22436.963,4595.95855
Lagguge Company: 4,Boston,2018-03-19,15023.9,4657.409,938.99375
Lagguge Company: 4,Boston,2018-03-20,19556.9,6062.639,1222.30625
Lagguge Company: 4,CT,2018-03-21,53997.2,16739.131999999998,3428.8222
Lagguge Company: 4,NJ,2018-03-22,34308.9,10635.759,2272.964625
Lagguge Company: 4,NJ,2018-03-23,52961.3,16418.003,3508.686125
Lagguge Company: 4,NY,2018-03-24,46901.2,14539.372,4162.4815
Lagguge Company: 4,NY,2018-03-26,35215.5,10916.805,3125.3756249999997
